league,team_ar,seasons,appearances,player_en,full_name_en,player_ar
UAE,بني ياس,2022-2023 .. 2024-2025,86,S. Ivković,Sasa Ivkovic | Saša Ivković,
UAE,بني ياس,2022-2023 .. 2024-2025,80,Hussain Abbas,,
UAE,بني ياس,2022-2023 .. 2024-2025,80,Khalaf Al Hosani,Khalaf Mohammed Al Hosani,
UAE,بني ياس,2022-2023 .. 2024-2025,78,João Victor,Joao Victor,
UAE,بني ياس,2022-2023 .. 2024-2025,78,Fahad Al Dhanhani,Fahad Mohamed,
UAE,بني ياس,2022-2023 .. 2026-2027,73,K. Al Hammadi,Khalifa Al Hammadi | Khamis Al Hammadi,
UAE,بني ياس,2022-2023 .. 2024-2025,69,Abdallah Al Balushi,,
UAE,بني ياس,2022-2023 .. 2024-2025,68,Mohammed Al Menhali,,
UAE,بني ياس,2022-2023 .. 2023-2024,66,G. Suárez,Gaston Alvarez Suarez,
UAE,بني ياس,2024-2025 .. 2026-2027,66,L. Wamba,Leonel Wamba,
UAE,بني ياس,2022-2023 .. 2024-2025,66,Suhail Al Noobi,Suhail Ahmed Al Noobi,
UAE,بني ياس,2022-2023 .. 2025-2026,65,Saile,Saile Souza,
UAE,بني ياس,2022-2023 .. 2024-2025,57,Shahin Surour,Shaheen Surour,
UAE,بني ياس,2022-2023 .. 2024-2025,55,I. Tshibangu,Isaac Tshibangu,
UAE,بني ياس,2022-2023 .. 2024-2025,53,Mohammed Khalaf,Mohamed Ahmed Alhammadi,
UAE,بني ياس,2022-2023 .. 2024-2025,52,Hasan Al Muharrami,Hasan Almuharrami,
UAE,بني ياس,2025-2026 .. 2026-2027,50,Y. Niakate,Youssouf Niakate,
UAE,بني ياس,2022-2023 .. 2024-2025,50,Khamis Al Mansoori,Khamis Ahmed Al Mansoori,
UAE,بني ياس,2025-2026 .. 2026-2027,48,G. Saviour,Saviour Godwin,
UAE,بني ياس,2022-2023 .. 2025-2026,48,Joao Victor,,
UAE,بني ياس,2024-2025,47,L. Marković,Lazar Marković,
UAE,بني ياس,2023-2024,45,T. Seferi,Taulant Seferi,
UAE,بني ياس,2022-2023 .. 2023-2024,42,Hamdan Ahmed Al Mahri,Hamdan Almahri,
UAE,بني ياس,2025-2026 .. 2026-2027,41,F. Awana,,
UAE,بني ياس,2024-2025,40,A. Lusamba,Arnaud Lusamba,
UAE,بني ياس,2022-2023,38,O. Nguette,,
UAE,بني ياس,2024-2025,37,J. Bauza,Juan Bauza,
UAE,بني ياس,2023-2024,35,Suhail Al Noubi,Suhail Ahmed Al Noobi,
UAE,بني ياس,2025-2026 .. 2026-2027,33,M. Camara,Mansour Camara,
UAE,بني ياس,2023-2024 .. 2024-2025,31,J. Bångsbo,Johan Bångsbo,
UAE,بني ياس,2023-2024 .. 2024-2025,31,Adham Hegazy,Adham Khalid,
UAE,بني ياس,2024-2025,30,Saile Samuel,Saile Souza,
UAE,بني ياس,2025-2026 .. 2026-2027,29,A. Koroma,Alhassan Koroma,
UAE,بني ياس,2022-2023,29,Rafael Elias,,
UAE,بني ياس,2025-2026 .. 2026-2027,29,S. Al Noobi,,
UAE,بني ياس,2025-2026 .. 2026-2027,29,A. Hasan,Hasan Almuharrami,
UAE,بني ياس,2023-2024,29,Eisa Ali Al Maazmi,Eisa Ali Abass,
UAE,بني ياس,2025-2026 .. 2026-2027,28,F. Mohamed,,
UAE,بني ياس,2025-2026 .. 2026-2027,28,M. Hunt,Mackenzie Hunt,
UAE,بني ياس,2025-2026 .. 2026-2027,28,M. Khalaf,Mohamed Ahmed Alhammadi,
UAE,بني ياس,2025-2026 .. 2026-2027,27,Fadaq Adel,,
UAE,بني ياس,2023-2024,26,Abdullah Jassim,Abdulla Jassim Ali,
UAE,بني ياس,2025-2026,26,O. Shukurov,Otabek Shukurov,
UAE,بني ياس,2022-2023 .. 2024-2025,26,Saif Al Menhali,,
UAE,بني ياس,2024-2025,25,A. Burcă,Andrei Burcă,
UAE,بني ياس,2025-2026 .. 2026-2027,25,N. Djekovic,Nemanja Đeković,
UAE,بني ياس,2025-2026,25,K. Hashemi,Khalid Al-Hashemi | Khalid Hashemi,
UAE,بني ياس,2022-2023,24,Mohamed Al Zaabi,,
UAE,بني ياس,2022-2023,21,Eisa Ali Almaazmi,Eisa Ali Abass,
UAE,بني ياس,2024-2025,21,Khalid Abdulrahman Al Blooshi,Khalid Abdulrahman Alblooshi,
UAE,بني ياس,2024-2025,20,A. Cissé,Aboubacar Cisse,
UAE,بني ياس,2025-2026 .. 2026-2027,20,K. Al Mansoori,Khamis Ahmed Al Mansoori,
UAE,بني ياس,2025-2026,20,K. Mubarak,Khalfan Mubarak,
UAE,بني ياس,2022-2023 .. 2024-2025,20,Youssouf Niakate,,
UAE,بني ياس,2024-2025 .. 2026-2027,19,B. Faye,Bernard Faye,
UAE,بني ياس,2023-2024,19,Francisco Geraldes,,
UAE,بني ياس,2024-2025,19,Mater Al Hosani,Mater Alhosani,
UAE,بني ياس,2025-2026 .. 2026-2027,18,S. Al Menhali,,
UAE,بني ياس,2025-2026,17,A. Mozgovoy,Akmal Mozgovoy,
UAE,بني ياس,2022-2023 .. 2025-2026,15,Suhail Ahmed Al Noobi,,
UAE,بني ياس,2025-2026 .. 2026-2027,14,J. Awoute,Jacob Awoute,
UAE,بني ياس,2025-2026 .. 2026-2027,14,L. Verde,Lionel Verde,
UAE,بني ياس,2022-2023,14,Khalil Ibrahim,,
UAE,بني ياس,2025-2026,13,M. Zamah,,
UAE,بني ياس,2025-2026,13,O. Abid,,
UAE,بني ياس,2022-2023 .. 2025-2026,12,Ahmed Rabia,,
UAE,بني ياس,2022-2023,11,Khalid Abdulrahman Alblooshi,,
UAE,بني ياس,2022-2023 .. 2023-2024,10,A. Cisse,Aboubacar Cisse,
UAE,بني ياس,2025-2026,10,M. Al Menhali,Mohammed Al Menhali,
UAE,بني ياس,2025-2026,9,B. Young,Brad Young,
UAE,بني ياس,2025-2026,9,Kayque,,
UAE,بني ياس,2022-2023 .. 2024-2025,8,U. Ali,Umar Ali,
UAE,بني ياس,2022-2023 .. 2025-2026,8,Hasan Almuharrami,,
UAE,بني ياس,2023-2024 .. 2025-2026,8,Saile Souza,,
UAE,بني ياس,2025-2026,7,O. Toure,,
UAE,بني ياس,2022-2023 .. 2024-2025,6,Hussain Abbas Juma,,
UAE,بني ياس,2023-2024 .. 2024-2025,6,Khamis Ahmed Al Mansoori,,
UAE,بني ياس,2025-2026 .. 2026-2027,5,K. Al Wahedi,,
UAE,بني ياس,2023-2024,5,Eisa Ali Abass,,
UAE,بني ياس,2025-2026,5,Leonel Wamba,,
UAE,بني ياس,2025-2026,5,Mahamadou Camara,,
UAE,بني ياس,2025-2026,5,Otabek Shukurov,,
UAE,بني ياس,2025-2026 .. 2026-2027,4,M. Al Hosani,,
UAE,بني ياس,2023-2024,4,Mater Alhosani,,
UAE,بني ياس,2024-2025,4,Andrei Burcă,,
UAE,بني ياس,2025-2026,4,Mackenzie Hunt,,
UAE,بني ياس,2026-2027,3,B. Ince,Burak Ince,
UAE,بني ياس,2022-2023,3,Mohamed Mesarri,,
UAE,بني ياس,2022-2023,3,A. S. Abunamous,,
UAE,بني ياس,2022-2023 .. 2023-2024,3,Gaston Alvarez Suarez,,
UAE,بني ياس,2024-2025 .. 2025-2026,3,Johan Bångsbo,,
UAE,بني ياس,2022-2023,3,Khalil Ibrahim Al-Hammadi,,
UAE,بني ياس,2024-2025,3,Lazar Marković,,
UAE,بني ياس,2023-2024,3,Taulant Seferi,,
UAE,بني ياس,2025-2026 .. 2026-2027,2,L. Turatto,,
UAE,بني ياس,2022-2023,2,Senan Al Hammadi,,
UAE,بني ياس,2024-2025 .. 2025-2026,2,Bernard Faye,,
UAE,بني ياس,2022-2023 .. 2024-2025,2,Khalaf Mohammed Al Hosani,,
UAE,بني ياس,2025-2026,2,Saviour Godwin,,
UAE,بني ياس,2025-2026,1,H. Al Ameri,,
UAE,بني ياس,2025-2026,1,N. Dekovic,Nemanja Đeković,
UAE,بني ياس,2025-2026,1,Akmal Mozgovoy,,
UAE,بني ياس,2025-2026,1,Alhassan Koroma,,
UAE,بني ياس,2024-2025,1,Arnaud Lusamba,,
UAE,بني ياس,2026-2027,1,D. Isaila,,
UAE,بني ياس,2022-2023,1,F. Al Musabi,,
UAE,بني ياس,2024-2025,1,Fahad Mohamed,,
UAE,بني ياس,2023-2024,1,Hamdan Almahri,,
UAE,بني ياس,2024-2025,1,Juan Bauza,,
UAE,بني ياس,2025-2026,1,Mubarak Banizamah Ahmed,,
UAE,بني ياس,2025-2026,1,Nemanja Đeković,,
UAE,بني ياس,2022-2023,1,Opa Nguette,,
UAE,حتا,2022-2023 .. 2023-2024,57,Jamal Maroof,,
UAE,حتا,2022-2023 .. 2023-2024,54,Gabrielzinho,,
UAE,حتا,2022-2023 .. 2023-2024,48,Abdulrahman Ali,,
UAE,حتا,2022-2023 .. 2023-2024,45,Mansoor Al Baloushi,Mansour Mohamed,
UAE,حتا,2022-2023 .. 2023-2024,41,Abdulla Kazim,,
UAE,حتا,2023-2024 .. 2026-2027,38,A. Rchoq,Ayman Rchoq,
UAE,حتا,2023-2024 .. 2026-2027,29,A. Karimi,Aniss Karimi,
UAE,حتا,2023-2024,28,Mohammed Abdulrahman,Mohamed Abdulrahman | Mohammed Yousef,
UAE,حتا,2023-2024,26,A. Tshibola,Aaron Tshibola,
UAE,حتا,2023-2024,26,Salam Khairi,Salem Khairi,
UAE,حتا,2023-2024,24,Sultan Al Bedwawi,Sultan Albedwawi,
UAE,حتا,2023-2024,23,Mohammed Al Junaibi,Mohamed Waleed,
UAE,حتا,2023-2024,22,T. Ouorou,Tamimou Ouorou,
UAE,حتا,2023-2024,22,Mohammed Yousuf Ghulam,,
UAE,حتا,2023-2024,22,V. De Marco,Vernon De Marco,
UAE,حتا,2023-2024,21,C. Egbuchulam,Chisom Egbuchulam,
UAE,حتا,2023-2024,19,Mansoor Al Bedwawi,,
UAE,حتا,2023-2024,17,Abdulrahman Adel,,
UAE,حتا,2023-2024,16,C. Manzoki,Cesar Lobi Manzoki,
UAE,حتا,2022-2023 .. 2023-2024,15,Khaled Asbahi,Khaled Ali Al Asbahi,
UAE,حتا,2023-2024,14,Atiq Walid,,
UAE,حتا,2023-2024,13,A. Merkel,Alexander Merkel,
UAE,حتا,2023-2024,12,Khalfan Alnoobi,Khalfan Hassan,
UAE,حتا,2023-2024 .. 2025-2026,11,M. Zeidan,Moustafa Zeidan,
UAE,حتا,2022-2023 .. 2023-2024,11,D. Dabo,Doro Dabo,
UAE,حتا,2023-2024,10,A. Taouil,Anass Taouil,
UAE,حتا,2023-2024,9,Amer Khalifa,,
UAE,حتا,2023-2024,8,Shabaib Al Khaldi,Shabib Al-Khaldi,
UAE,حتا,2024-2025 .. 2026-2027,7,A. Khalid,Khalid Ali,
UAE,حتا,2026-2027,5,Bruno Leonardo,,
UAE,حتا,2023-2024,5,Abdullah Al Hammadi,,
UAE,حتا,2026-2027,5,Pedrinho,,
UAE,حتا,2023-2024,5,Saif Salem,,
UAE,حتا,2026-2027,5,Schlickmann,,
UAE,حتا,2023-2024,5,Vernon De Marco,,
UAE,حتا,2023-2024,4,A. Lezama,Ángel Lezama,
UAE,حتا,2026-2027,4,A. Walid,Atiq Walid,
UAE,حتا,2026-2027,4,K. Ali,,
UAE,حتا,2023-2024,4,Marzooq Rashed,,
UAE,حتا,2026-2027,4,O. Saeed,Omar Saeed,
UAE,حتا,2023-2024 .. 2024-2025,4,Ali Eid,,
UAE,حتا,2026-2027,3,Bastian Kaua,,
UAE,حتا,2026-2027,3,H. M. Al,,
UAE,حتا,2022-2023 .. 2026-2027,3,J. Pedroza,Juan Pedroza,
UAE,حتا,2023-2024,3,Rashed Abbas,Rashed Kharram,
UAE,حتا,2026-2027,3,S. Al Mesmari,,
UAE,حتا,2023-2024,3,Aaron Tshibola,,
UAE,حتا,2023-2024,2,Abdulla Al Bedwawi,Abdulla Salim,
UAE,حتا,2026-2027,2,G. Ouahabi,,
UAE,حتا,2023-2024,2,Alexander Merkel,,
UAE,حتا,2022-2023 .. 2023-2024,2,Doro Dabo,,
UAE,حتا,2023-2024,2,Goodnews Igbokwe,,
UAE,حتا,2023-2024,2,Shabib Al-Khaldi,,
UAE,حتا,2023-2024,2,Sultan Albedwawi,,
UAE,حتا,2026-2027,1,A. Al Bedwawi,,
UAE,حتا,2023-2024,1,Ahmed Al Washahi,,
UAE,حتا,2023-2024,1,G. Igbokwe,Goodnews Igbokwe,
UAE,حتا,2026-2027,1,H. Al Badwawi,,
UAE,حتا,2026-2027,1,H. J. Al Balushi,,
UAE,حتا,2023-2024,1,Mohammad Essa,,
UAE,حتا,2023-2024,1,Saad Salem,,
UAE,حتا,2023-2024,1,Younis Al Kaabi,,
UAE,حتا,2023-2024,1,Yousef Hazam,,
UAE,حتا,2023-2024,1,Aniss Karimi,,
UAE,حتا,2023-2024,1,Ayman Rchoq,,
UAE,حتا,2023-2024,1,Cesar Lobi Manzoki,,
UAE,حتا,2023-2024,1,Chisom Egbuchulam,,
UAE,حتا,2023-2024,1,Khaled Ali Al Asbahi,,
UAE,حتا,2023-2024,1,Mansour Mohamed,,
UAE,حتا,2023-2024,1,Salem Khairi,,
UAE,حتا,2023-2024,1,Tamimou Ouorou,,
UAE,خورفكان,2022-2023 .. 2026-2027,182,Lourency,,
UAE,خورفكان,2022-2023 .. 2026-2027,129,Juninho,,
UAE,خورفكان,2022-2023 .. 2026-2027,94,P. Pavlov,Pedro Pavlov,
UAE,خورفكان,2022-2023 .. 2024-2025,81,Adel Subeel,Adel Sabeel,
UAE,خورفكان,2022-2023 .. 2024-2025,78,Masoud Sulaiman,,
UAE,خورفكان,2022-2023 .. 2024-2025,74,Waleed Hussain,Waleed Husain,
UAE,خورفكان,2022-2023 .. 2024-2025,72,Saeed Ahmed,Saeed Ahmad,
UAE,خورفكان,2023-2024 .. 2026-2027,69,Kayque Campos,Kayque Soares,
UAE,خورفكان,2022-2023 .. 2024-2025,69,Omar Saeed,,
UAE,خورفكان,2022-2023 .. 2026-2027,68,A. Jshak,A. Jashak | Ahmed Abdulla Jshak,
UAE,خورفكان,2022-2023 .. 2025-2026,67,Aylton Boa Morte,,
UAE,خورفكان,2024-2025 .. 2025-2026,66,T. Tissoudali,Tarik Tissoudali,
UAE,خورفكان,2022-2023 .. 2024-2025,66,Ahmed Al Hosani,Ahmed Hamdan,
UAE,خورفكان,2022-2023 .. 2024-2025,64,Omar Jumaa,Omar Juma,
UAE,خورفكان,2022-2023 .. 2025-2026,58,Abdalla Al Naqbi,,
UAE,خورفكان,2022-2023 .. 2024-2025,53,Abdulrahman Yousef,,
UAE,خورفكان,2022-2023 .. 2023-2024,53,Khaleil Khameis,Khalil Khamis,
UAE,خورفكان,2022-2023 .. 2026-2027,52,A. Al Naqbi,Abdalla Al Naqbi | Ahmed Al Naqbi,
UAE,خورفكان,2024-2025 .. 2026-2027,51,A. Camara,Ahmadou Ama Camara,
UAE,خورفكان,2022-2023 .. 2024-2025,51,Jamal Al Hosani,Ismail Jamal,
UAE,خورفكان,2022-2023 .. 2026-2027,48,A. Boa Morte,Aylton Boa Morte,
UAE,خورفكان,2022-2023 .. 2023-2024,46,Hamdan Nasser,,
UAE,خورفكان,2024-2025,43,Mattheus Oliveira,Mattheus,
UAE,خورفكان,2022-2023,39,Amir Mubarak,,
UAE,خورفكان,2022-2023 .. 2023-2024,38,Salim Ali Ibrahim,Salem Ali Ibrahim,
UAE,خورفكان,2024-2025 .. 2025-2026,37,Won Du-Jae,Du-jae Won,
UAE,خورفكان,2023-2024,36,Mohamed Awadalla,Mohamed Awad,
UAE,خورفكان,2025-2026 .. 2026-2027,36,A. Nakach,Akram Nakach,
UAE,خورفكان,2022-2023 .. 2023-2024,36,Khalifa Mubarak,,
UAE,خورفكان,2025-2026 .. 2026-2027,35,A. Barman,Ahmed Barman,
UAE,خورفكان,2025-2026,34,A. El Refaey,,
UAE,خورفكان,2022-2023 .. 2023-2024,33,B. Ayim,Benjamin Ayim,
UAE,خورفكان,2025-2026 .. 2026-2027,33,Y. Al Ameri,,
UAE,خورفكان,2024-2025 .. 2025-2026,31,Hamdan Humaid,,
UAE,خورفكان,2022-2023,31,M. Abeid,Mehdi Abeid,
UAE,خورفكان,2025-2026 .. 2026-2027,30,H. Humaid,,
UAE,خورفكان,2023-2024 .. 2024-2025,29,D. Nyengue,David Roi Nyengue,
UAE,خورفكان,2024-2025,27,Abdalla El Refaey,Abdalla Alrefaey,
UAE,خورفكان,2022-2023,27,Fábio Abreu,,
UAE,خورفكان,2022-2023,27,L. Rosić,,
UAE,خورفكان,2025-2026,27,S. Ahmed,Saeed Ahmad,
UAE,خورفكان,2024-2025,25,Kwon Kyung-Won,Kyung-won Kwon,
UAE,خورفكان,2022-2023 .. 2023-2024,25,Fahad Hadeed,,
UAE,خورفكان,2024-2025,25,Sultan Al Zaabi,Sultan Alzaabi,
UAE,خورفكان,2025-2026,24,J. Al Hosani,Ismail Jamal,
UAE,خورفكان,2025-2026 .. 2026-2027,24,R. Suhail,Rashid Abdalla | Rashid Suhail,
UAE,خورفكان,2024-2025,23,O. Noureddine,Noureddine Oussama,
UAE,خورفكان,2025-2026 .. 2026-2027,22,S. Seymor,Serano Seymor,
UAE,خورفكان,2023-2024,21,A. Abdullayev,Abdulla Abdullaev,
UAE,خورفكان,2024-2025 .. 2025-2026,21,J. Kameni,Junior Kameni,
UAE,خورفكان,2023-2024,20,A. Amonov,Azizbek Amanov,
UAE,خورفكان,2025-2026,20,M. Ali Shakir,Mohammed Ali Shakir,
UAE,خورفكان,2025-2026 .. 2026-2027,19,S. Amallah,Selim Amallah,
UAE,خورفكان,2023-2024,16,Raniel,,
UAE,خورفكان,2022-2023,15,P. Tachtsidis,,
UAE,خورفكان,2022-2023 .. 2025-2026,15,Pedro Pavlov,,
UAE,خورفكان,2022-2023 .. 2023-2024,13,Adel Al Amri,Ahmad Adel Al Amri,
UAE,خورفكان,2025-2026,13,R. Al Awadhi,Rashed Al Awadhi,
UAE,خورفكان,2025-2026,13,S. Al Sweed,,
UAE,خورفكان,2023-2024 .. 2024-2025,13,Sultan Ahmed,Sultan Fayez Ahmed,
UAE,خورفكان,2025-2026,12,B. Ortega,Bryant Ortega,
UAE,خورفكان,2024-2025,12,Nawaf Al Harthi,Nawaf Dhawi,
UAE,خورفكان,2024-2025,11,Pedro Henrique,,
UAE,خورفكان,2025-2026,11,A. Haroun,,
UAE,خورفكان,2022-2023,11,Salim Al Rawahi,Salem Al Rawahi,
UAE,خورفكان,2022-2023 .. 2025-2026,11,Abdalla Alrefaey,,
UAE,خورفكان,2025-2026 .. 2026-2027,10,R. Ali,Rashid Ali,
UAE,خورفكان,2022-2023,9,Ramon Lopes,,
UAE,خورفكان,2023-2024,9,S. Khaoui,Saîf-Eddine Khaoui,
UAE,خورفكان,2022-2023,9,Yago,,
UAE,خورفكان,2022-2023 .. 2024-2025,9,Adel Sabeel,,
UAE,خورفكان,2022-2023,8,Caique,,
UAE,خورفكان,2024-2025,7,Jonathan Viera,,
UAE,خورفكان,2024-2025,7,Abdulazeiz Haroun,,
UAE,خورفكان,2024-2025 .. 2025-2026,7,Ali Eissa Alkaabi,Abdalla Sultan,
UAE,خورفكان,2023-2024,7,Mohamad Abdulla Almadani,Mohammed Eisa,
UAE,خورفكان,2023-2024,7,Abdulla Abdullaev,,
UAE,خورفكان,2024-2025,7,Mattheus,,
UAE,خورفكان,2023-2024 .. 2025-2026,6,Ahmed Hamdan,,
UAE,خورفكان,2024-2025,4,A. Quintana,Alex Quintana,
UAE,خورفكان,2024-2025,4,Fabrício Yan,,
UAE,خورفكان,2025-2026,4,M. Shaker,,
UAE,خورفكان,2024-2025 .. 2025-2026,4,Ahmadou Ama Camara,,
UAE,خورفكان,2022-2023 .. 2025-2026,4,Ahmed Abdulla Jshak,,
UAE,خورفكان,2023-2024,4,Benjamin Ayim,,
UAE,خورفكان,2023-2024,4,David Roi Nyengue,,
UAE,خورفكان,2024-2025,4,Kyung-won Kwon,,
UAE,خورفكان,2023-2024 .. 2025-2026,4,Saeed Ahmad,,
UAE,خورفكان,2024-2025 .. 2025-2026,4,Tarik Tissoudali,,
UAE,خورفكان,2022-2023 .. 2025-2026,4,Yousef Abdulkareem Mohamed Saeed Al Ameri,,
UAE,خورفكان,2024-2025,3,Khalid Salim,Khalid Al Baloushi,
UAE,خورفكان,2026-2027,3,L. Haquin,L. Haquín,
UAE,خورفكان,2022-2023,3,Lazar Rosić,,
UAE,خورفكان,2025-2026,3,Selim Amallah,,
UAE,خورفكان,2026-2027,2,A. Jamal,,
UAE,خورفكان,2023-2024,2,Abdulla Kakhramonjon,,
UAE,خورفكان,2025-2026,2,Filipe Augusto,,
UAE,خورفكان,2022-2023 .. 2023-2024,2,J. Doumbia,Jocelyn Doumbia,
UAE,خورفكان,2026-2027,2,K. Al Hanae,,
UAE,خورفكان,2023-2024 .. 2024-2025,2,Nélson Pereira,,
UAE,خورفكان,2023-2024,2,Rashid Al Naour,,
UAE,خورفكان,2022-2023,2,A. Mubarak,,
UAE,خورفكان,2022-2023,2,A. Yousef,,
UAE,خورفكان,2022-2023 .. 2024-2025,2,Ali Aldhanhani,,
UAE,خورفكان,2022-2023,2,Amir Mubarak Al Hammadi,,
UAE,خورفكان,2023-2024,2,Azizbek Amanov,,
UAE,خورفكان,2025-2026,2,Jean N'Guessan,,
UAE,خورفكان,2022-2023,2,Mehdi Abeid,,
UAE,خورفكان,2024-2025,2,Noureddine Oussama,,
UAE,خورفكان,2023-2024,2,Omar Juma,,
UAE,خورفكان,2023-2024,2,Saîf-Eddine Khaoui,,
UAE,خورفكان,2023-2024,2,Tiago Leonço,,
UAE,خورفكان,2023-2024,2,Waleed Husain,,
UAE,خورفكان,2023-2024,1,A. Tamboura,Alhassane Tamboura,
UAE,خورفكان,2024-2025,1,Lee Seung-Joon,Lee Seung-joon,
UAE,خورفكان,2026-2027,1,M. Sagna,,
UAE,خورفكان,2023-2024,1,Omar Alnaqbi,,
UAE,خورفكان,2023-2024,1,Ahmad Adel Al Amri,,
UAE,خورفكان,2022-2023,1,Ahmed Al Rawahi,,
UAE,خورفكان,2025-2026,1,Akram Nakach,,
UAE,خورفكان,2024-2025,1,Du-jae Won,,
UAE,خورفكان,2022-2023,1,Fabio Abreu,,
UAE,خورفكان,2022-2023,1,K. Mohammed,,
UAE,خورفكان,2024-2025,1,Mohammed Ali Shakir,,
UAE,خورفكان,2023-2024,1,Mohammed Eisa,,
UAE,خورفكان,2022-2023,1,S. A. Kharkhash Alzeyoudi A.,,
UAE,خورفكان,2022-2023,1,Salem Al Rawahi,,
UAE,خورفكان,2025-2026,1,Serano Seymor,,
UAE,خورفكان,2023-2024,1,Shaheen Surour,,
UAE,خورفكان,2023-2024,1,Sultan Fayez Ahmed,,
UAE,دبا الحصن,2022-2023 .. 2024-2025,83,Ali Al Dhanhani,Ali Aldhanhani,
UAE,دبا الحصن,2022-2023 .. 2025-2026,58,Abdullah Khamis Juma,,
UAE,دبا الحصن,2023-2024 .. 2024-2025,52,Ali Al Ansaari,Ali Abdulla,
UAE,دبا الحصن,2024-2025,47,Midana Cassamá,,
UAE,دبا الحصن,2024-2025 .. 2025-2026,40,P. Kunde,Pierre Kunde,
UAE,دبا الحصن,2024-2025,38,João Vitor,Joao Vitor,
UAE,دبا الحصن,2024-2025,37,H. Jouini,Haythem Jouini,
UAE,دبا الحصن,2022-2023 .. 2024-2025,32,Adel Fadaq,Adel Abu Baker Fadaaq,
UAE,دبا الحصن,2024-2025,30,I. Cissé,Ibrahima Cisse,
UAE,دبا الحصن,2024-2025,28,N. Vujanović,Nikša Vujanović,
UAE,دبا الحصن,2024-2025,28,O. Haddadi,Oussama Haddadi,
UAE,دبا الحصن,2024-2025,27,Witiness Quembo,Witi,
UAE,دبا الحصن,2024-2025,23,Abdullah Al Matroushi,Abdallah Saeed Salem,
UAE,دبا الحصن,2024-2025,19,I. Elemiike,Ideba James Elemiike,
UAE,دبا الحصن,2024-2025,11,A. Ndour,Alioune Ndour,
UAE,دبا الحصن,2024-2025,10,Nahyan Al Abdouli,Nahyan Al-Abdouli,
UAE,دبا الحصن,2024-2025,9,Feras Al Khaseebi,Feras Saleh Alkhaseebi,
UAE,دبا الحصن,2024-2025,9,Guilherme Matos,,
UAE,دبا الحصن,2023-2024 .. 2024-2025,8,Ali Abdulla,,
UAE,دبا الحصن,2024-2025,7,Marcos Souza,,
UAE,دبا الحصن,2024-2025,7,Witi,,
UAE,دبا الحصن,2024-2025,6,A. Mățan,Alexandru Mățan,
UAE,دبا الحصن,2024-2025,6,Khalifa Al Hmoudi,,
UAE,دبا الحصن,2024-2025,6,Mohamed Al Sereidi,,
UAE,دبا الحصن,2024-2025,5,D. Nsobila,Dominic Nsobila,
UAE,دبا الحصن,2024-2025,4,Alioune Ndour,,
UAE,دبا الحصن,2024-2025,4,Haythem Jouini,,
UAE,دبا الحصن,2024-2025,4,Ibrahima Cisse,,
UAE,دبا الحصن,2024-2025,4,Ideba James Elemiike,,
UAE,دبا الحصن,2024-2025,3,Ahmad Al Dhuhoori,,
UAE,دبا الحصن,2024-2025,3,Daniel Simões,Danielzinho,
UAE,دبا الحصن,2024-2025,3,K. Taha,Kamal Taha,
UAE,دبا الحصن,2024-2025,3,Falah Al Jneibi,,
UAE,دبا الحصن,2024-2025,3,Pierre Kunde,,
UAE,دبا الحصن,2024-2025,2,Joao Vitor,,
UAE,دبا الحصن,2024-2025,2,Nikša Vujanović,,
UAE,دبا الحصن,2024-2025,1,Dominic Nsobila,,
UAE,دبا الحصن,2024-2025,1,Oussama Haddadi,,
UAE,دبا الفجيرة,2022-2023 .. 2025-2026,64,Saymon Cabral,,
UAE,دبا الفجيرة,2024-2025 .. 2025-2026,59,T. Uchino,Takashi Uchino,
UAE,دبا الفجيرة,2022-2023 .. 2025-2026,55,Habib Yousuf,,
UAE,دبا الفجيرة,2024-2025 .. 2026-2027,54,D. Coulibaly,Drissa Coulibaly,
UAE,دبا الفجيرة,2022-2023 .. 2025-2026,49,Mohamed Al Rowaihy,,
UAE,دبا الفجيرة,2025-2026,41,K. Alsaleh,Khaled Alsaleh,
UAE,دبا الفجيرة,2022-2023 .. 2025-2026,40,T. Dhliwayo,,
UAE,دبا الفجيرة,2022-2023,37,Jája Silva,,
UAE,دبا الفجيرة,2022-2023 .. 2026-2027,37,Khaled,Khalid Mubarak,
UAE,دبا الفجيرة,2025-2026,36,Carlinhos,,
UAE,دبا الفجيرة,2025-2026,36,A. Al Balushi,Abdallah Al Balushi,
UAE,دبا الفجيرة,2022-2023,36,Amer Omar,,
UAE,دبا الفجيرة,2025-2026,34,Meme,,
UAE,دبا الفجيرة,2022-2023,31,Ibrahim Saeed,,
UAE,دبا الفجيرة,2022-2023 .. 2026-2027,31,M. Rashed,Rashed Mohamed,
UAE,دبا الفجيرة,2022-2023,31,Marcelo,,
UAE,دبا الفجيرة,2025-2026,30,A. Khamis,Abdullah Khamis Juma,
UAE,دبا الفجيرة,2025-2026,30,M. Alteneiji,,
UAE,دبا الفجيرة,2025-2026,30,R. Omer,,
UAE,دبا الفجيرة,2022-2023,30,Rashed Mohamed I,Rashed Mohamed,
UAE,دبا الفجيرة,2022-2023,29,Khalid Abdulla,Khalid Mubarak,
UAE,دبا الفجيرة,2024-2025 .. 2025-2026,28,Iago Santos,,
